# freq (s^-1)	PSD (strain^2 s)
9.510000e+02	4.347516e-23
9.512500e+02	4.348656e-23
9.515000e+02	4.349796e-23
9.517500e+02	4.350936e-23
9.520000e+02	4.352076e-23
9.522500e+02	4.353216e-23
9.525000e+02	4.354356e-23
9.527500e+02	4.355496e-23
9.530000e+02	4.356636e-23
9.532500e+02	4.357776e-23
9.535000e+02	4.358916e-23
9.537500e+02	4.360056e-23
9.540000e+02	4.361196e-23
9.542500e+02	4.362336e-23
9.545000e+02	4.363477e-23
9.547500e+02	4.364617e-23
9.550000e+02	4.365757e-23
9.552500e+02	4.366897e-23
9.555000e+02	4.368037e-23
9.557500e+02	4.369177e-23
9.560000e+02	4.370317e-23
9.562500e+02	4.371457e-23
9.565000e+02	4.372597e-23
9.567500e+02	4.373737e-23
9.570000e+02	4.374877e-23
9.572500e+02	4.376017e-23
9.575000e+02	4.377158e-23
9.577500e+02	4.378298e-23
9.580000e+02	4.379438e-23
9.582500e+02	4.380578e-23
9.585000e+02	4.381718e-23
9.587500e+02	4.382858e-23
9.590000e+02	4.383998e-23
9.592500e+02	4.385138e-23
9.595000e+02	4.386278e-23
9.597500e+02	4.387418e-23
9.600000e+02	4.388558e-23
9.602500e+02	4.389699e-23
9.605000e+02	4.390839e-23
9.607500e+02	4.391979e-23
9.610000e+02	4.393119e-23
9.612500e+02	4.394259e-23
9.615000e+02	4.395399e-23
9.617500e+02	4.396539e-23
9.620000e+02	4.397679e-23
9.622500e+02	4.398819e-23
9.625000e+02	4.399959e-23
9.627500e+02	4.401100e-23
9.630000e+02	4.402240e-23
9.632500e+02	4.403380e-23
9.635000e+02	4.404520e-23
9.637500e+02	4.405660e-23
9.640000e+02	4.406800e-23
9.642500e+02	4.407940e-23
9.645000e+02	4.409080e-23
9.647500e+02	4.410220e-23
9.650000e+02	4.411361e-23
9.652500e+02	4.412501e-23
9.655000e+02	4.413641e-23
9.657500e+02	4.414781e-23
9.660000e+02	4.415921e-23
9.662500e+02	4.417061e-23
9.665000e+02	4.418201e-23
9.667500e+02	4.419341e-23
9.670000e+02	4.420482e-23
9.672500e+02	4.421622e-23
9.675000e+02	4.422762e-23
9.677500e+02	4.423902e-23
9.680000e+02	4.425042e-23
9.682500e+02	4.426182e-23
9.685000e+02	4.427322e-23
9.687500e+02	4.428462e-23
9.690000e+02	4.429603e-23
9.692500e+02	4.430743e-23
9.695000e+02	4.431883e-23
9.697500e+02	4.433023e-23
9.700000e+02	4.434163e-23
9.702500e+02	4.435303e-23
9.705000e+02	4.436443e-23
9.707500e+02	4.437583e-23
9.710000e+02	4.438724e-23
9.712500e+02	4.439864e-23
9.715000e+02	4.441004e-23
9.717500e+02	4.442144e-23
9.720000e+02	4.443284e-23
9.722500e+02	4.444424e-23
9.725000e+02	4.445564e-23
9.727500e+02	4.446705e-23
9.730000e+02	4.447845e-23
9.732500e+02	4.448985e-23
9.735000e+02	4.450125e-23
9.737500e+02	4.451265e-23
9.740000e+02	4.452405e-23
9.742500e+02	4.453545e-23
9.745000e+02	4.454686e-23
9.747500e+02	4.455826e-23
9.750000e+02	4.456966e-23
9.752500e+02	4.458106e-23
9.755000e+02	4.459246e-23
9.757500e+02	4.460386e-23
9.760000e+02	4.461526e-23
9.762500e+02	4.462667e-23
9.765000e+02	4.463807e-23
9.767500e+02	4.464947e-23
9.770000e+02	4.466087e-23
9.772500e+02	4.467227e-23
9.775000e+02	4.468367e-23
9.777500e+02	4.469507e-23
9.780000e+02	4.470648e-23
9.782500e+02	4.471788e-23
9.785000e+02	4.472928e-23
9.787500e+02	4.474068e-23
9.790000e+02	4.475208e-23
9.792500e+02	4.476348e-23
9.795000e+02	4.477489e-23
9.797500e+02	4.478629e-23
9.800000e+02	4.479769e-23
9.802500e+02	4.480909e-23
9.805000e+02	4.482049e-23
9.807500e+02	4.483189e-23
9.810000e+02	4.484330e-23
9.812500e+02	4.485470e-23
9.815000e+02	4.486610e-23
9.817500e+02	4.487750e-23
9.820000e+02	4.488890e-23
9.822500e+02	4.490030e-23
9.825000e+02	4.491171e-23
9.827500e+02	4.492311e-23
9.830000e+02	4.493451e-23
9.832500e+02	4.494591e-23
9.835000e+02	4.495731e-23
9.837500e+02	4.496871e-23
9.840000e+02	4.498012e-23
9.842500e+02	4.499152e-23
9.845000e+02	4.500292e-23
9.847500e+02	4.501432e-23
9.850000e+02	4.502572e-23
9.852500e+02	4.503712e-23
9.855000e+02	4.504853e-23
9.857500e+02	4.505993e-23
9.860000e+02	4.507133e-23
9.862500e+02	4.508273e-23
9.865000e+02	4.509413e-23
9.867500e+02	4.510554e-23
9.870000e+02	4.511694e-23
9.872500e+02	4.512834e-23
9.875000e+02	4.513974e-23
9.877500e+02	4.515114e-23
9.880000e+02	4.516255e-23
9.882500e+02	4.517395e-23
9.885000e+02	4.518535e-23
9.887500e+02	4.519675e-23
9.890000e+02	4.520815e-23
9.892500e+02	4.521955e-23
9.895000e+02	4.523096e-23
9.897500e+02	4.524236e-23
9.900000e+02	4.525376e-23
9.902500e+02	4.526516e-23
9.905000e+02	4.527656e-23
9.907500e+02	4.528797e-23
9.910000e+02	4.529937e-23
9.912500e+02	4.531077e-23
9.915000e+02	4.532217e-23
9.917500e+02	4.533357e-23
9.920000e+02	4.534498e-23
9.922500e+02	4.535638e-23
9.925000e+02	4.536778e-23
9.927500e+02	4.537918e-23
9.930000e+02	4.539058e-23
9.932500e+02	4.540199e-23
9.935000e+02	4.541339e-23
9.937500e+02	4.542479e-23
9.940000e+02	4.543619e-23
9.942500e+02	4.544759e-23
9.945000e+02	4.545900e-23
9.947500e+02	4.547040e-23
9.950000e+02	4.548180e-23
9.952500e+02	4.549320e-23
9.955000e+02	4.550461e-23
9.957500e+02	4.551601e-23
9.960000e+02	4.552741e-23
9.962500e+02	4.553881e-23
9.965000e+02	4.555021e-23
9.967500e+02	4.556162e-23
9.970000e+02	4.557302e-23
9.972500e+02	4.558442e-23
9.975000e+02	4.559582e-23
9.977500e+02	4.560722e-23
9.980000e+02	4.561863e-23
9.982500e+02	4.563003e-23
9.985000e+02	4.564143e-23
9.987500e+02	4.565283e-23
9.990000e+02	4.566424e-23
9.992500e+02	4.567564e-23
9.995000e+02	4.568704e-23
9.997500e+02	4.569844e-23
1.000000e+03	4.570984e-23
1.000250e+03	4.572125e-23
1.000500e+03	4.573265e-23
1.000750e+03	4.574405e-23
1.001000e+03	4.575545e-23
1.001250e+03	4.576686e-23
1.001500e+03	4.577826e-23
1.001750e+03	4.578966e-23
1.002000e+03	4.580106e-23
1.002250e+03	4.581247e-23
1.002500e+03	4.582387e-23
1.002750e+03	4.583527e-23
1.003000e+03	4.584667e-23
1.003250e+03	4.585807e-23
1.003500e+03	4.586948e-23
1.003750e+03	4.588088e-23
1.004000e+03	4.589228e-23
1.004250e+03	4.590368e-23
1.004500e+03	4.591509e-23
1.004750e+03	4.592649e-23
1.005000e+03	4.593789e-23
1.005250e+03	4.594929e-23
1.005500e+03	4.596070e-23
1.005750e+03	4.597210e-23
1.006000e+03	4.598350e-23
1.006250e+03	4.599490e-23
1.006500e+03	4.600631e-23
1.006750e+03	4.601771e-23
1.007000e+03	4.602911e-23
1.007250e+03	4.604051e-23
1.007500e+03	4.605192e-23
1.007750e+03	4.606332e-23
1.008000e+03	4.607472e-23
1.008250e+03	4.608612e-23
1.008500e+03	4.609753e-23
1.008750e+03	4.610893e-23
1.009000e+03	4.612033e-23
1.009250e+03	4.613173e-23
1.009500e+03	4.614314e-23
1.009750e+03	4.615454e-23
1.010000e+03	4.616594e-23
1.010250e+03	4.617734e-23
1.010500e+03	4.618875e-23
1.010750e+03	4.620015e-23
1.011000e+03	4.621155e-23
1.011250e+03	4.622295e-23
1.011500e+03	4.623436e-23
1.011750e+03	4.624576e-23
1.012000e+03	4.625716e-23
1.012250e+03	4.626856e-23
1.012500e+03	4.627997e-23
1.012750e+03	4.629137e-23
1.013000e+03	4.630277e-23
1.013250e+03	4.631417e-23
1.013500e+03	4.632558e-23
1.013750e+03	4.633698e-23
1.014000e+03	4.634838e-23
1.014250e+03	4.635978e-23
1.014500e+03	4.637119e-23
1.014750e+03	4.638259e-23
1.015000e+03	4.639399e-23
1.015250e+03	4.640540e-23
1.015500e+03	4.641680e-23
1.015750e+03	4.642820e-23
1.016000e+03	4.643960e-23
1.016250e+03	4.645101e-23
1.016500e+03	4.646241e-23
1.016750e+03	4.647381e-23
1.017000e+03	4.648521e-23
1.017250e+03	4.649662e-23
1.017500e+03	4.650802e-23
1.017750e+03	4.651942e-23
1.018000e+03	4.653083e-23
1.018250e+03	4.654223e-23
1.018500e+03	4.655363e-23
1.018750e+03	4.656503e-23
1.019000e+03	4.657644e-23
1.019250e+03	4.658784e-23
1.019500e+03	4.659924e-23
1.019750e+03	4.661065e-23
1.020000e+03	4.662205e-23
1.020250e+03	4.663345e-23
1.020500e+03	4.664485e-23
1.020750e+03	4.665626e-23
1.021000e+03	4.666766e-23
1.021250e+03	4.667906e-23
1.021500e+03	4.669047e-23
1.021750e+03	4.670187e-23
1.022000e+03	4.671327e-23
1.022250e+03	4.672467e-23
1.022500e+03	4.673608e-23
1.022750e+03	4.674748e-23
1.023000e+03	4.675888e-23
1.023250e+03	4.677029e-23
1.023500e+03	4.678169e-23
1.023750e+03	4.679309e-23
1.024000e+03	4.680449e-23
1.024250e+03	4.681590e-23
1.024500e+03	4.682730e-23
1.024750e+03	4.683870e-23
1.025000e+03	4.685011e-23
1.025250e+03	4.686151e-23
1.025500e+03	4.687291e-23
1.025750e+03	4.688432e-23
1.026000e+03	4.689572e-23
1.026250e+03	4.690712e-23
1.026500e+03	4.691852e-23
1.026750e+03	4.692993e-23
1.027000e+03	4.694133e-23
1.027250e+03	4.695273e-23
1.027500e+03	4.696414e-23
1.027750e+03	4.697554e-23
1.028000e+03	4.698694e-23
1.028250e+03	4.699835e-23
1.028500e+03	4.700975e-23
1.028750e+03	4.702115e-23
1.029000e+03	4.703255e-23
1.029250e+03	4.704396e-23
1.029500e+03	4.705536e-23
1.029750e+03	4.706676e-23
1.030000e+03	4.707817e-23
1.030250e+03	4.708957e-23
1.030500e+03	4.710097e-23
1.030750e+03	4.711238e-23
1.031000e+03	4.712378e-23
1.031250e+03	4.713518e-23
1.031500e+03	4.714659e-23
1.031750e+03	4.715799e-23
1.032000e+03	4.716939e-23
1.032250e+03	4.718080e-23
1.032500e+03	4.719220e-23
1.032750e+03	4.720360e-23
1.033000e+03	4.721501e-23
1.033250e+03	4.722641e-23
1.033500e+03	4.723781e-23
1.033750e+03	4.724921e-23
1.034000e+03	4.726062e-23
1.034250e+03	4.727202e-23
1.034500e+03	4.728342e-23
1.034750e+03	4.729483e-23
1.035000e+03	4.730623e-23
1.035250e+03	4.731763e-23
1.035500e+03	4.732904e-23
1.035750e+03	4.734044e-23
1.036000e+03	4.735184e-23
1.036250e+03	4.736325e-23
1.036500e+03	4.737465e-23
1.036750e+03	4.738605e-23
1.037000e+03	4.739746e-23
1.037250e+03	4.740886e-23
1.037500e+03	4.742026e-23
1.037750e+03	4.743167e-23
1.038000e+03	4.744307e-23
1.038250e+03	4.745447e-23
1.038500e+03	4.746588e-23
1.038750e+03	4.747728e-23
1.039000e+03	4.748868e-23
1.039250e+03	4.750009e-23
1.039500e+03	4.751149e-23
1.039750e+03	4.752289e-23
1.040000e+03	4.753430e-23
1.040250e+03	4.754570e-23
1.040500e+03	4.755710e-23
1.040750e+03	4.756851e-23
1.041000e+03	4.757991e-23
1.041250e+03	4.759131e-23
1.041500e+03	4.760272e-23
1.041750e+03	4.761412e-23
1.042000e+03	4.762552e-23
1.042250e+03	4.763693e-23
1.042500e+03	4.764833e-23
1.042750e+03	4.765973e-23
1.043000e+03	4.767114e-23
1.043250e+03	4.768254e-23
1.043500e+03	4.769395e-23
1.043750e+03	4.770535e-23
1.044000e+03	4.771675e-23
1.044250e+03	4.772816e-23
1.044500e+03	4.773956e-23
1.044750e+03	4.775096e-23
1.045000e+03	4.776237e-23
1.045250e+03	4.777377e-23
1.045500e+03	4.778517e-23
1.045750e+03	4.779658e-23
1.046000e+03	4.780798e-23
1.046250e+03	4.781938e-23
1.046500e+03	4.783079e-23
1.046750e+03	4.784219e-23
1.047000e+03	4.785359e-23
1.047250e+03	4.786500e-23
1.047500e+03	4.787640e-23
1.047750e+03	4.788781e-23
1.048000e+03	4.789921e-23
1.048250e+03	4.791061e-23
1.048500e+03	4.792202e-23
1.048750e+03	4.793342e-23
1.049000e+03	4.794482e-23
1.049250e+03	4.795623e-23
1.049500e+03	4.796763e-23
1.049750e+03	4.797903e-23
1.050000e+03	4.799044e-23
1.050250e+03	4.800184e-23
1.050500e+03	4.801324e-23
1.050750e+03	4.802465e-23
1.051000e+03	4.803605e-23
1.051250e+03	4.804746e-23
1.051500e+03	4.805886e-23
1.051750e+03	4.807026e-23
1.052000e+03	4.808167e-23
1.052250e+03	4.809307e-23
1.052500e+03	4.810447e-23
1.052750e+03	4.811588e-23
1.053000e+03	4.812728e-23
1.053250e+03	4.813869e-23
1.053500e+03	4.815009e-23
1.053750e+03	4.816149e-23
1.054000e+03	4.817290e-23
1.054250e+03	4.818430e-23
1.054500e+03	4.819570e-23
1.054750e+03	4.820711e-23
1.055000e+03	4.821851e-23
1.055250e+03	4.822992e-23
1.055500e+03	4.824132e-23
1.055750e+03	4.825272e-23
1.056000e+03	4.826413e-23
1.056250e+03	4.827553e-23
1.056500e+03	4.828693e-23
1.056750e+03	4.829834e-23
1.057000e+03	4.830974e-23
1.057250e+03	4.832115e-23
1.057500e+03	4.833255e-23
1.057750e+03	4.834395e-23
1.058000e+03	4.835536e-23
1.058250e+03	4.836676e-23
1.058500e+03	4.837816e-23
1.058750e+03	4.838957e-23
1.059000e+03	4.840097e-23
1.059250e+03	4.841238e-23
1.059500e+03	4.842378e-23
1.059750e+03	4.843518e-23
1.060000e+03	4.844659e-23
1.060250e+03	4.845799e-23
1.060500e+03	4.846940e-23
1.060750e+03	4.848080e-23
1.061000e+03	4.849220e-23
1.061250e+03	4.850361e-23
1.061500e+03	4.851501e-23
1.061750e+03	4.852642e-23
1.062000e+03	4.853782e-23
1.062250e+03	4.854922e-23
1.062500e+03	4.856063e-23
1.062750e+03	4.857203e-23
1.063000e+03	4.858344e-23
1.063250e+03	4.859484e-23
1.063500e+03	4.860624e-23
1.063750e+03	4.861765e-23
1.064000e+03	4.862905e-23
1.064250e+03	4.864046e-23
1.064500e+03	4.865186e-23
1.064750e+03	4.866326e-23
1.065000e+03	4.867467e-23
1.065250e+03	4.868607e-23
1.065500e+03	4.869748e-23
1.065750e+03	4.870888e-23
1.066000e+03	4.872028e-23
1.066250e+03	4.873169e-23
1.066500e+03	4.874309e-23
1.066750e+03	4.875450e-23
1.067000e+03	4.876590e-23
1.067250e+03	4.877730e-23
1.067500e+03	4.878871e-23
1.067750e+03	4.880011e-23
1.068000e+03	4.881152e-23
1.068250e+03	4.882292e-23
1.068500e+03	4.883432e-23
1.068750e+03	4.884573e-23
1.069000e+03	4.885713e-23
1.069250e+03	4.886854e-23
1.069500e+03	4.887994e-23
1.069750e+03	4.889134e-23
1.070000e+03	4.890275e-23
1.070250e+03	4.891415e-23
1.070500e+03	4.892556e-23
1.070750e+03	4.893696e-23
1.071000e+03	4.894837e-23
1.071250e+03	4.895977e-23
1.071500e+03	4.897117e-23
1.071750e+03	4.898258e-23
1.072000e+03	4.899398e-23
1.072250e+03	4.900539e-23
1.072500e+03	4.901679e-23
1.072750e+03	4.902819e-23
1.073000e+03	4.903960e-23
1.073250e+03	4.905100e-23
1.073500e+03	4.906241e-23
1.073750e+03	4.907381e-23
1.074000e+03	4.908522e-23
1.074250e+03	4.909662e-23
1.074500e+03	4.910802e-23
1.074750e+03	4.911943e-23
1.075000e+03	4.913083e-23
1.075250e+03	4.914224e-23
1.075500e+03	4.915364e-23
1.075750e+03	4.916505e-23
1.076000e+03	4.917645e-23
1.076250e+03	4.918785e-23
1.076500e+03	4.919926e-23
1.076750e+03	4.921066e-23
1.077000e+03	4.922207e-23
1.077250e+03	4.923347e-23
1.077500e+03	4.924488e-23
1.077750e+03	4.925628e-23
1.078000e+03	4.926768e-23
1.078250e+03	4.927909e-23
1.078500e+03	4.929049e-23
1.078750e+03	4.930190e-23
1.079000e+03	4.931330e-23
1.079250e+03	4.932471e-23
1.079500e+03	4.933611e-23
1.079750e+03	4.934751e-23
1.080000e+03	4.935892e-23
1.080250e+03	4.937032e-23
1.080500e+03	4.938173e-23
1.080750e+03	4.939313e-23
1.081000e+03	4.940454e-23
1.081250e+03	4.941594e-23
1.081500e+03	4.942735e-23
1.081750e+03	4.943875e-23
1.082000e+03	4.945015e-23
1.082250e+03	4.946156e-23
1.082500e+03	4.947296e-23
1.082750e+03	4.948437e-23
1.083000e+03	4.949577e-23
1.083250e+03	4.950718e-23
1.083500e+03	4.951858e-23
1.083750e+03	4.952999e-23
1.084000e+03	4.954139e-23
1.084250e+03	4.955279e-23
1.084500e+03	4.956420e-23
1.084750e+03	4.957560e-23
1.085000e+03	4.958701e-23
1.085250e+03	4.959841e-23
1.085500e+03	4.960982e-23
1.085750e+03	4.962122e-23
1.086000e+03	4.963263e-23
1.086250e+03	4.964403e-23
1.086500e+03	4.965543e-23
1.086750e+03	4.966684e-23
1.087000e+03	4.967824e-23
1.087250e+03	4.968965e-23
1.087500e+03	4.970105e-23
1.087750e+03	4.971246e-23
1.088000e+03	4.972386e-23
1.088250e+03	4.973527e-23
1.088500e+03	4.974667e-23
1.088750e+03	4.975808e-23
1.089000e+03	4.976948e-23
1.089250e+03	4.978088e-23
1.089500e+03	4.979229e-23
1.089750e+03	4.980369e-23
1.090000e+03	4.981510e-23
1.090250e+03	4.982650e-23
1.090500e+03	4.983791e-23
1.090750e+03	4.984931e-23
1.091000e+03	4.986072e-23
1.091250e+03	4.987212e-23
1.091500e+03	4.988353e-23
1.091750e+03	4.989493e-23
1.092000e+03	4.990634e-23
1.092250e+03	4.991774e-23
1.092500e+03	4.992914e-23
1.092750e+03	4.994055e-23
1.093000e+03	4.995195e-23
1.093250e+03	4.996336e-23
1.093500e+03	4.997476e-23
1.093750e+03	4.998617e-23
1.094000e+03	4.999757e-23
1.094250e+03	5.000898e-23
1.094500e+03	5.002038e-23
1.094750e+03	5.003179e-23
1.095000e+03	5.004319e-23
1.095250e+03	5.005460e-23
1.095500e+03	5.006600e-23
1.095750e+03	5.007741e-23
1.096000e+03	5.008881e-23
1.096250e+03	5.010022e-23
1.096500e+03	5.011162e-23
1.096750e+03	5.012302e-23
1.097000e+03	5.013443e-23
1.097250e+03	5.014583e-23
1.097500e+03	5.015724e-23
1.097750e+03	5.016864e-23
1.098000e+03	5.018005e-23
1.098250e+03	5.019145e-23
1.098500e+03	5.020286e-23
1.098750e+03	5.021426e-23
1.099000e+03	5.022567e-23
1.099250e+03	5.023707e-23
1.099500e+03	5.024848e-23
1.099750e+03	5.025988e-23
1.100000e+03	5.027129e-23
1.100250e+03	5.028269e-23
1.100500e+03	5.029410e-23
1.100750e+03	5.030550e-23
1.101000e+03	5.031691e-23
1.101250e+03	5.032831e-23
1.101500e+03	5.033972e-23
1.101750e+03	5.035112e-23
1.102000e+03	5.036253e-23
1.102250e+03	5.037393e-23
1.102500e+03	5.038534e-23
1.102750e+03	5.039674e-23
1.103000e+03	5.040815e-23
1.103250e+03	5.041955e-23
1.103500e+03	5.043096e-23
1.103750e+03	5.044236e-23
1.104000e+03	5.045377e-23
1.104250e+03	5.046517e-23
1.104500e+03	5.047658e-23
1.104750e+03	5.048798e-23
1.105000e+03	5.049938e-23
1.105250e+03	5.051079e-23
1.105500e+03	5.052219e-23
1.105750e+03	5.053360e-23
1.106000e+03	5.054500e-23
1.106250e+03	5.055641e-23
1.106500e+03	5.056781e-23
1.106750e+03	5.057922e-23
1.107000e+03	5.059062e-23
1.107250e+03	5.060203e-23
1.107500e+03	5.061343e-23
1.107750e+03	5.062484e-23
1.108000e+03	5.063624e-23
1.108250e+03	5.064765e-23
1.108500e+03	5.065905e-23
1.108750e+03	5.067046e-23
1.109000e+03	5.068186e-23
1.109250e+03	5.069327e-23
1.109500e+03	5.070467e-23
1.109750e+03	5.071608e-23
1.110000e+03	5.072748e-23
1.110250e+03	5.073889e-23
1.110500e+03	5.075029e-23
1.110750e+03	5.076170e-23
1.111000e+03	5.077310e-23
1.111250e+03	5.078451e-23
1.111500e+03	5.079592e-23
1.111750e+03	5.080732e-23
1.112000e+03	5.081873e-23
1.112250e+03	5.083013e-23
1.112500e+03	5.084154e-23
1.112750e+03	5.085294e-23
1.113000e+03	5.086435e-23
1.113250e+03	5.087575e-23
1.113500e+03	5.088716e-23
1.113750e+03	5.089856e-23
1.114000e+03	5.090997e-23
1.114250e+03	5.092137e-23
1.114500e+03	5.093278e-23
1.114750e+03	5.094418e-23
1.115000e+03	5.095559e-23
1.115250e+03	5.096699e-23
1.115500e+03	5.097840e-23
1.115750e+03	5.098980e-23
1.116000e+03	5.100121e-23
1.116250e+03	5.101261e-23
1.116500e+03	5.102402e-23
1.116750e+03	5.103542e-23
1.117000e+03	5.104683e-23
1.117250e+03	5.105823e-23
1.117500e+03	5.106964e-23
1.117750e+03	5.108104e-23
1.118000e+03	5.109245e-23
1.118250e+03	5.110385e-23
1.118500e+03	5.111526e-23
1.118750e+03	5.112666e-23
1.119000e+03	5.113807e-23
1.119250e+03	5.114947e-23
1.119500e+03	5.116088e-23
1.119750e+03	5.117229e-23
1.120000e+03	5.118369e-23
1.120250e+03	5.119510e-23
1.120500e+03	5.120650e-23
1.120750e+03	5.121791e-23
1.121000e+03	5.122931e-23
1.121250e+03	5.124072e-23
1.121500e+03	5.125212e-23
1.121750e+03	5.126353e-23
1.122000e+03	5.127493e-23
1.122250e+03	5.128634e-23
1.122500e+03	5.129774e-23
1.122750e+03	5.130915e-23
1.123000e+03	5.132055e-23
1.123250e+03	5.133196e-23
1.123500e+03	5.134336e-23
1.123750e+03	5.135477e-23
1.124000e+03	5.136618e-23
1.124250e+03	5.137758e-23
1.124500e+03	5.138899e-23
1.124750e+03	5.140039e-23
1.125000e+03	5.141180e-23
1.125250e+03	5.142320e-23
1.125500e+03	5.143461e-23
1.125750e+03	5.144601e-23
1.126000e+03	5.145742e-23
1.126250e+03	5.146882e-23
1.126500e+03	5.148023e-23
1.126750e+03	5.149163e-23
1.127000e+03	5.150304e-23
1.127250e+03	5.151445e-23
1.127500e+03	5.152585e-23
1.127750e+03	5.153726e-23
1.128000e+03	5.154866e-23
1.128250e+03	5.156007e-23
1.128500e+03	5.157147e-23
1.128750e+03	5.158288e-23
1.129000e+03	5.159428e-23
1.129250e+03	5.160569e-23
1.129500e+03	5.161709e-23
1.129750e+03	5.162850e-23
1.130000e+03	5.163990e-23
1.130250e+03	5.165131e-23
1.130500e+03	5.166272e-23
1.130750e+03	5.167412e-23
1.131000e+03	5.168553e-23
1.131250e+03	5.169693e-23
1.131500e+03	5.170834e-23
1.131750e+03	5.171974e-23
1.132000e+03	5.173115e-23
1.132250e+03	5.174255e-23
1.132500e+03	5.175396e-23
1.132750e+03	5.176537e-23
1.133000e+03	5.177677e-23
1.133250e+03	5.178818e-23
1.133500e+03	5.179958e-23
1.133750e+03	5.181099e-23
1.134000e+03	5.182239e-23
1.134250e+03	5.183380e-23
1.134500e+03	5.184520e-23
1.134750e+03	5.185661e-23
1.135000e+03	5.186801e-23
1.135250e+03	5.187942e-23
1.135500e+03	5.189083e-23
1.135750e+03	5.190223e-23
1.136000e+03	5.191364e-23
1.136250e+03	5.192504e-23
1.136500e+03	5.193645e-23
1.136750e+03	5.194785e-23
1.137000e+03	5.195926e-23
1.137250e+03	5.197067e-23
1.137500e+03	5.198207e-23
1.137750e+03	5.199348e-23
1.138000e+03	5.200488e-23
1.138250e+03	5.201629e-23
1.138500e+03	5.202769e-23
1.138750e+03	5.203910e-23
1.139000e+03	5.205050e-23
1.139250e+03	5.206191e-23
1.139500e+03	5.207332e-23
1.139750e+03	5.208472e-23
1.140000e+03	5.209613e-23
1.140250e+03	5.210753e-23
1.140500e+03	5.211894e-23
1.140750e+03	5.213034e-23
1.141000e+03	5.214175e-23
1.141250e+03	5.215316e-23
1.141500e+03	5.216456e-23
1.141750e+03	5.217597e-23
1.142000e+03	5.218737e-23
1.142250e+03	5.219878e-23
1.142500e+03	5.221018e-23
1.142750e+03	5.222159e-23
1.143000e+03	5.223300e-23
1.143250e+03	5.224440e-23
1.143500e+03	5.225581e-23
1.143750e+03	5.226721e-23
1.144000e+03	5.227862e-23
1.144250e+03	5.229002e-23
1.144500e+03	5.230143e-23
1.144750e+03	5.231284e-23
1.145000e+03	5.232424e-23
1.145250e+03	5.233565e-23
1.145500e+03	5.234705e-23
1.145750e+03	5.235846e-23
1.146000e+03	5.236986e-23
1.146250e+03	5.238127e-23
1.146500e+03	5.239268e-23
1.146750e+03	5.240408e-23
1.147000e+03	5.241549e-23
1.147250e+03	5.242689e-23
1.147500e+03	5.243830e-23
1.147750e+03	5.244970e-23
1.148000e+03	5.246111e-23
1.148250e+03	5.247252e-23
1.148500e+03	5.248392e-23
1.148750e+03	5.249533e-23
1.149000e+03	5.250673e-23
1.149250e+03	5.251814e-23
1.149500e+03	5.252955e-23
1.149750e+03	5.254095e-23
1.150000e+03	5.255236e-23
1.150250e+03	5.256376e-23
1.150500e+03	5.257517e-23
1.150750e+03	5.258657e-23
1.151000e+03	5.259798e-23
1.151250e+03	5.260939e-23
1.151500e+03	5.262079e-23
1.151750e+03	5.263220e-23
1.152000e+03	5.264360e-23
1.152250e+03	5.265501e-23
1.152500e+03	5.266642e-23
1.152750e+03	5.267782e-23
1.153000e+03	5.268923e-23
1.153250e+03	5.270063e-23
1.153500e+03	5.271204e-23
1.153750e+03	5.272345e-23
1.154000e+03	5.273485e-23
1.154250e+03	5.274626e-23
1.154500e+03	5.275766e-23
1.154750e+03	5.276907e-23
1.155000e+03	5.278048e-23
1.155250e+03	5.279188e-23
1.155500e+03	5.280329e-23
1.155750e+03	5.281469e-23
1.156000e+03	5.282610e-23
1.156250e+03	5.283750e-23
1.156500e+03	5.284891e-23
1.156750e+03	5.286032e-23
1.157000e+03	5.287172e-23
1.157250e+03	5.288313e-23
1.157500e+03	5.289453e-23
1.157750e+03	5.290594e-23
1.158000e+03	5.291735e-23
1.158250e+03	5.292875e-23
1.158500e+03	5.294016e-23
1.158750e+03	5.295156e-23
1.159000e+03	5.296297e-23
1.159250e+03	5.297438e-23
1.159500e+03	5.298578e-23
1.159750e+03	5.299719e-23
1.160000e+03	5.300859e-23
1.160250e+03	5.302000e-23
1.160500e+03	5.303141e-23
1.160750e+03	5.304281e-23
1.161000e+03	5.305422e-23
1.161250e+03	5.306563e-23
1.161500e+03	5.307703e-23
1.161750e+03	5.308844e-23
1.162000e+03	5.309984e-23
1.162250e+03	5.311125e-23
1.162500e+03	5.312266e-23
1.162750e+03	5.313406e-23
1.163000e+03	5.314547e-23
1.163250e+03	5.315687e-23
1.163500e+03	5.316828e-23
1.163750e+03	5.317969e-23
1.164000e+03	5.319109e-23
1.164250e+03	5.320250e-23
1.164500e+03	5.321390e-23
1.164750e+03	5.322531e-23
1.165000e+03	5.323672e-23
1.165250e+03	5.324812e-23
